,name,realm,rating,cls,spec,play,win,lose
13842,Nãmki,tichondrius,1710,hunter,marksmanship,48,32,16
13843,Stormjin,arthas,1703,hunter,marksmanship,60,32,28
13844,Quickitty,proudmoore,1703,hunter,marksmanship,148,73,75
13845,Heädshöt,malorne,1699,hunter,marksmanship,78,38,40
13846,Brewster,burning-legion,1692,hunter,marksmanship,42,22,20
13847,Doves,wyrmrest-accord,1685,hunter,marksmanship,66,38,28
13848,Onemoreshot,bleeding-hollow,1678,hunter,marksmanship,212,105,107
13849,Killatrap,malganis,1677,hunter,marksmanship,42,23,19
13850,Dracõ,proudmoore,1674,hunter,marksmanship,128,67,61
13851,Ekzoo,tichondrius,1672,hunter,marksmanship,34,21,13
13852,Petattack,barthilas,1668,hunter,marksmanship,42,20,22
13853,Tassili,illidan,1666,hunter,marksmanship,60,23,37
13854,Vitekz,illidan,1665,hunter,marksmanship,36,25,11
13855,Aueria,kiljaeden,1664,hunter,marksmanship,66,29,37
13856,Mhd,stormrage,1661,hunter,marksmanship,59,23,36
13857,Drivebymac,tichondrius,1660,hunter,marksmanship,90,47,43
13858,Tren,blackrock,1657,hunter,marksmanship,41,21,20
13859,Milae,frostmourne,1652,hunter,marksmanship,54,24,30
13860,Huntkiller,tichondrius,1651,hunter,marksmanship,40,29,11
13861,Gotchã,area-52,1650,hunter,marksmanship,42,27,15
13862,Yønkøu,azralon,1647,hunter,marksmanship,68,31,37
13863,Valdra,aegwynn,1646,hunter,marksmanship,36,23,13
13864,Aymas,sargeras,1646,hunter,marksmanship,125,65,60
13865,Beldhur,archimonde,1641,hunter,marksmanship,53,23,30
13866,Barelyknower,area-52,1639,hunter,marksmanship,90,44,46
13867,Wildder,area-52,1637,hunter,marksmanship,62,35,27
13868,Learn,sargeras,1635,hunter,marksmanship,54,31,23
13869,Surprisemfkr,emerald-dream,1635,hunter,marksmanship,78,39,39
13870,Venerer,tichondrius,1630,hunter,marksmanship,43,22,21
13871,Blaðe,kelthuzad,1629,hunter,marksmanship,206,95,111
13872,Bigpie,daggerspine,1628,hunter,marksmanship,59,37,22
13873,Neverhunter,azralon,1628,hunter,marksmanship,41,22,19
13874,Taylormadae,frostmourne,1627,hunter,marksmanship,66,37,29
13875,Elfymcelf,arthas,1626,hunter,marksmanship,102,52,50
13876,Shawtytraps,tichondrius,1626,hunter,marksmanship,155,64,91
13877,Arjunå,sargeras,1621,hunter,marksmanship,101,56,45
13878,Easynightjr,bleeding-hollow,1620,hunter,marksmanship,225,117,108
13879,Xcw,stormrage,1619,hunter,marksmanship,60,28,32
13880,Alansho,tichondrius,1618,hunter,marksmanship,53,20,33
13881,Tânsøxøxø,tichondrius,1617,hunter,marksmanship,30,17,13
13882,Latesummer,tichondrius,1616,hunter,marksmanship,48,25,23
13883,Blungo,azralon,1616,hunter,marksmanship,95,45,50
13884,Johaylon,sargeras,1616,hunter,marksmanship,42,19,23
13885,Bwaa,illidan,1614,hunter,marksmanship,119,62,57
13886,Dezertpower,sargeras,1613,hunter,marksmanship,36,20,16
13887,Junglejam,elune,1613,hunter,marksmanship,70,34,36
13888,Slantedshot,coilfang,1613,hunter,marksmanship,90,36,54
13889,Darance,sargeras,1612,hunter,marksmanship,40,22,18
13890,Snìpershot,sargeras,1612,hunter,marksmanship,61,33,28
13891,Shotashot,area-52,1612,hunter,marksmanship,36,17,19
13892,Hhappy,tichondrius,1612,hunter,marksmanship,66,27,39
13893,Headshoot,tichondrius,1611,hunter,marksmanship,65,35,30
13894,Toxarch,aggramar,1610,hunter,marksmanship,66,28,38
13895,Tommychong,shandris,1609,hunter,marksmanship,64,31,33
13896,Arrowslol,stormrage,1608,hunter,marksmanship,60,32,28
13897,Simbagrove,dalaran,1605,hunter,marksmanship,42,19,23
13898,Evaelfi,illidan,1605,hunter,marksmanship,40,17,23
13899,Tropic,proudmoore,1605,hunter,marksmanship,80,31,49
13900,Hyyz,proudmoore,1604,hunter,marksmanship,36,22,14
13901,Timmee,bleeding-hollow,1603,hunter,marksmanship,40,24,16
13902,Spunky,zuluhed,1597,hunter,marksmanship,48,23,25
13903,Deadshöt,bleeding-hollow,1597,hunter,marksmanship,59,26,33
13904,Gor,hyjal,1594,hunter,marksmanship,53,25,28
13905,Shootipie,hyjal,1593,hunter,marksmanship,28,20,8
13906,Itsgma,shandris,1591,hunter,marksmanship,36,21,15
13907,Tyrmaakk,emerald-dream,1581,hunter,marksmanship,46,25,21
13908,Freezetrap,proudmoore,1579,hunter,marksmanship,33,20,13
13909,Orber,stormrage,1579,hunter,marksmanship,36,20,16
13910,Mambothehunt,stormrage,1579,hunter,marksmanship,66,36,30
13911,Thebweh,ragnaros,1578,hunter,marksmanship,53,24,29
13912,Dienasty,zuljin,1577,hunter,marksmanship,36,23,13
13913,Wìkkihx,emerald-dream,1577,hunter,marksmanship,59,31,28
13914,Undien,area-52,1576,hunter,marksmanship,42,22,20
13915,Markymarc,tichondrius,1575,hunter,marksmanship,41,17,24
13916,Flämma,azralon,1573,hunter,marksmanship,90,40,50
13917,Huntonthic,korgath,1571,hunter,marksmanship,68,34,34
13918,Hämhunter,stormrage,1569,hunter,marksmanship,60,38,22
13919,Hmh,burning-legion,1569,hunter,marksmanship,269,135,134
13920,Stimpblimp,jubeithos,1563,hunter,marksmanship,48,19,29
13921,Ssdslol,bleeding-hollow,1561,hunter,marksmanship,145,86,59
13922,Onemøreshot,bleeding-hollow,1561,hunter,marksmanship,108,54,54
13923,Crounzz,sargeras,1558,hunter,marksmanship,51,23,28
13924,Jubiscleudo,azralon,1557,hunter,marksmanship,103,46,57
13925,Rampagez,tichondrius,1555,hunter,marksmanship,36,19,17
13926,Ryukuzen,tichondrius,1551,hunter,marksmanship,48,20,28
13927,Bacchantress,tichondrius,1550,hunter,marksmanship,42,21,21
13928,Mukbangbj,terenas,1546,hunter,marksmanship,76,40,36
13929,Luchadoris,malganis,1544,hunter,marksmanship,72,36,36
13930,Kimghak,tichondrius,1544,hunter,marksmanship,67,30,37
13931,Rubinaldo,azralon,1543,hunter,marksmanship,36,18,18
13932,Biubiubiubiu,proudmoore,1540,hunter,marksmanship,54,32,22
13933,Skybourne,nemesis,1539,hunter,marksmanship,108,63,45
13934,Swagprince,skullcrusher,1537,hunter,marksmanship,58,34,24
13935,Zasnar,malganis,1537,hunter,marksmanship,36,19,17
13936,Artemyzz,tichondrius,1537,hunter,marksmanship,48,22,26
13937,Huntncheekz,kelthuzad,1534,hunter,marksmanship,76,38,38
13938,Metalgear,icecrown,1533,hunter,marksmanship,66,34,32
13939,Kusz,bleeding-hollow,1533,hunter,marksmanship,77,38,39
13940,Hitts,barthilas,1532,hunter,marksmanship,59,30,29
13941,Odin,goldrinn,1531,hunter,marksmanship,157,75,82
13942,Smokabombom,eredar,1530,hunter,marksmanship,34,18,16
13943,Zugbrained,illidan,1529,hunter,marksmanship,48,26,22
13944,Papiskrill,staghelm,1526,hunter,marksmanship,97,44,53
13945,Dykbuht,area-52,1523,hunter,marksmanship,48,25,23
13946,Dummorogh,stormrage,1522,hunter,marksmanship,120,55,65
13947,Wockqt,kiljaeden,1522,hunter,marksmanship,49,21,28
13948,Guacmec,tichondrius,1521,hunter,marksmanship,48,28,20
13949,Richmond,lightnings-blade,1521,hunter,marksmanship,66,30,36
13950,Unravel,tichondrius,1520,hunter,marksmanship,99,55,44
13951,Deliond,moon-guard,1520,hunter,marksmanship,210,108,102
13952,Gretress,azralon,1520,hunter,marksmanship,66,28,38
13953,Grands,tortheldrin,1519,hunter,marksmanship,54,26,28
13954,Lsily,tichondrius,1519,hunter,marksmanship,36,16,20
13955,Maia,frostwolf,1518,hunter,marksmanship,66,30,36
13956,Bowflexen,illidan,1518,hunter,marksmanship,42,19,23
13957,Balaria,tichondrius,1515,hunter,marksmanship,35,19,16
13958,Insanedabz,tichondrius,1515,hunter,marksmanship,72,35,37
13959,Gnomorecum,kiljaeden,1514,hunter,marksmanship,99,58,41
13960,Bowreckage,malganis,1514,hunter,marksmanship,74,41,33
13961,Legeye,malganis,1514,hunter,marksmanship,54,26,28
13962,Fatehunter,bleeding-hollow,1511,hunter,marksmanship,44,17,27
13963,Mehontar,area-52,1509,hunter,marksmanship,42,20,22
13964,Plopslopper,frostmourne,1508,hunter,marksmanship,60,31,29
13965,Sagadegêmeos,stormrage,1508,hunter,marksmanship,91,35,56
13966,Lokuhzmarcus,goldrinn,1507,hunter,marksmanship,66,39,27
13967,Lilbang,thrall,1507,hunter,marksmanship,75,34,41
13968,Boggartt,ragnaros,1507,hunter,marksmanship,58,26,32
13969,Shotsphodays,sargeras,1506,hunter,marksmanship,90,45,45
13970,Lostfaith,tichondrius,1504,hunter,marksmanship,66,36,30
13971,Rïve,tichondrius,1504,hunter,marksmanship,36,17,19
13972,Adive,drakkari,1503,hunter,marksmanship,91,43,48
13973,Marshen,zuljin,1503,hunter,marksmanship,36,17,19
13974,Saloran,akama,1502,hunter,marksmanship,102,55,47
13975,Tup,guldan,1499,hunter,marksmanship,51,28,23
13976,Amyrkvothe,ragnaros,1499,hunter,marksmanship,60,25,35
13977,Lixniqua,tichondrius,1498,hunter,marksmanship,75,38,37
13978,Bertimus,sargeras,1498,hunter,marksmanship,42,17,25
13979,Tråppin,sargeras,1495,hunter,marksmanship,51,27,24
13980,Papacohen,stormrage,1495,hunter,marksmanship,45,22,23
13981,Swayshunt,area-52,1495,hunter,marksmanship,46,22,24
13982,Lildex,demon-soul,1494,hunter,marksmanship,30,18,12
13983,Föcker,emerald-dream,1492,hunter,marksmanship,25,19,6
13984,Stfd,illidan,1490,hunter,marksmanship,24,17,7
13985,Esler,quelthalas,1490,hunter,marksmanship,54,28,26
13986,Ocromiun,illidan,1490,hunter,marksmanship,57,19,38
13987,Larree,kelthuzad,1489,hunter,marksmanship,30,21,9
13988,Ðaybreâker,tichondrius,1489,hunter,marksmanship,49,29,20
13989,Yozsh,azralon,1485,hunter,marksmanship,47,32,15
13990,Pâl,quelthalas,1481,hunter,marksmanship,42,21,21
13991,Rudekeef,illidan,1478,hunter,marksmanship,36,17,19
13992,Boomphaque,ravencrest,1476,hunter,marksmanship,132,63,69
13993,Metalstorm,draenor,1476,hunter,marksmanship,41,19,22
13994,Booyakah,hyjal,1475,hunter,marksmanship,36,19,17
13995,Windrein,ysondre,1475,hunter,marksmanship,48,20,28
13996,Barrohunt,tichondrius,1473,hunter,marksmanship,49,31,18
13997,Somethinggo,tichondrius,1472,hunter,marksmanship,161,77,84
13998,Artois,tichondrius,1471,hunter,marksmanship,40,18,22
13999,Scourgesurge,kiljaeden,1470,hunter,marksmanship,42,21,21
14000,Cloudzbow,moon-guard,1470,hunter,marksmanship,40,18,22
14001,Kekkww,hyjal,1469,hunter,marksmanship,54,26,28
14002,Killshøtß,tichondrius,1466,hunter,marksmanship,54,25,29
14003,Infinitý,zuljin,1465,hunter,marksmanship,59,27,32
14004,Hötdôg,kiljaeden,1464,hunter,marksmanship,48,23,25
14005,Lowlore,moon-guard,1463,hunter,marksmanship,96,52,44
14006,Pwnagraphic,barthilas,1463,hunter,marksmanship,82,36,46
14007,Shadowhokage,zuljin,1461,hunter,marksmanship,56,30,26
14008,Zeenuts,sargeras,1461,hunter,marksmanship,47,24,23
14009,Renzô,sargeras,1459,hunter,marksmanship,88,51,37
14010,Angelickon,tichondrius,1459,hunter,marksmanship,62,29,33
14011,Bomomatic,zuljin,1457,hunter,marksmanship,42,24,18
14012,Valimhir,tichondrius,1457,hunter,marksmanship,57,25,32
14013,Tòxophilite,tichondrius,1456,hunter,marksmanship,74,28,46
14014,Nelosi,shadowmoon,1455,hunter,marksmanship,54,25,29
14015,Cyrsmen,ragnaros,1454,hunter,marksmanship,81,37,44
14016,Finaqua,sargeras,1452,hunter,marksmanship,38,17,21
14017,Grayføxx,twisting-nether,1451,hunter,marksmanship,60,34,26
14018,Rockenrique,nemesis,1451,hunter,marksmanship,60,28,32
14019,Pkn,chogall,1450,hunter,marksmanship,60,27,33
14020,Tóri,emerald-dream,1445,hunter,marksmanship,47,25,22
14021,Hemathios,drakkari,1442,hunter,marksmanship,50,21,29
14022,Rumzi,thrall,1441,hunter,marksmanship,102,57,45
14023,Backpedalftw,darrowmere,1440,hunter,marksmanship,42,16,26
14024,Katebishop,nemesis,1438,hunter,marksmanship,28,18,10
14025,Jotosalsa,blackrock,1438,hunter,marksmanship,60,30,30
14026,Stupidgodx,tichondrius,1437,hunter,marksmanship,48,25,23
14027,Klitz,lightninghoof,1436,hunter,marksmanship,30,18,12
14028,Pokcmvmxckm,senjin,1433,hunter,marksmanship,66,35,31
14029,Bootywhop,dalaran,1433,hunter,marksmanship,30,15,15
14030,Hunterlist,frostmourne,1433,hunter,marksmanship,36,15,21
14031,Allondra,proudmoore,1432,hunter,marksmanship,30,17,13
14032,Baixiaochu,area-52,1432,hunter,marksmanship,105,47,58
14033,Crazyeasy,azshara,1431,hunter,marksmanship,30,15,15
14034,Lewanker,zuljin,1429,hunter,marksmanship,42,23,19
14035,Vibøra,stormrage,1429,hunter,marksmanship,126,56,70
14036,Mèseeks,bleeding-hollow,1427,hunter,marksmanship,60,34,26
14037,Sï,anubarak,1425,hunter,marksmanship,42,19,23
14038,Cholohippie,blackrock,1424,hunter,marksmanship,55,30,25
14039,Vonkrieg,tichondrius,1424,hunter,marksmanship,42,15,27
14040,Chï,zuljin,1422,hunter,marksmanship,162,81,81
14041,Sleepyjoee,dalaran,1421,hunter,marksmanship,54,31,23
14042,Rorijii,tichondrius,1421,hunter,marksmanship,54,23,31
14043,Leucis,cenarius,1420,hunter,marksmanship,18,15,3
14044,Soljer,kiljaeden,1417,hunter,marksmanship,66,28,38
14045,Longshánks,stormrage,1416,hunter,marksmanship,30,15,15
14046,Cheetah,tichondrius,1415,hunter,marksmanship,30,15,15
14047,Boombob,sargeras,1415,hunter,marksmanship,59,27,32
14048,Shøtii,tichondrius,1414,hunter,marksmanship,40,21,19
14049,Hoboh,illidan,1414,hunter,marksmanship,117,58,59
14050,Vivaswan,tichondrius,1413,hunter,marksmanship,42,15,27
14051,Elendïr,tichondrius,1411,hunter,marksmanship,60,33,27
14052,Aimz,zuluhed,1411,hunter,marksmanship,73,29,44
14053,Feov,tichondrius,1410,hunter,marksmanship,24,15,9
14054,Vergillx,ragnaros,1409,hunter,marksmanship,74,45,29
14055,Toowizeë,barthilas,1409,hunter,marksmanship,59,27,32
14056,Klannis,quelthalas,1409,hunter,marksmanship,42,19,23
14057,Berkhof,tichondrius,1409,hunter,marksmanship,56,24,32
14058,Xcisiion,nagrand,1408,hunter,marksmanship,173,86,87
14059,Shootybooty,arygos,1407,hunter,marksmanship,42,15,27
14060,Lîvy,aerie-peak,1406,hunter,marksmanship,54,25,29
14061,Joshmckin,area-52,1406,hunter,marksmanship,116,53,63
14062,Mariaassjx,ragnaros,1406,hunter,marksmanship,102,46,56
14063,Javoj,drakkari,1405,hunter,marksmanship,30,15,15
14064,Automatic,illidan,1405,hunter,marksmanship,63,29,34
14065,Voidmarksman,whisperwind,1404,hunter,marksmanship,49,30,19
14066,Péppérmínt,korgath,1403,hunter,marksmanship,62,32,30
14067,Madsniper,thunderlord,1403,hunter,marksmanship,72,37,35
14068,Grànd,tortheldrin,1402,hunter,marksmanship,35,17,18
14069,Déadshot,thaurissan,1402,hunter,marksmanship,42,17,25
14070,Dsizzle,tichondrius,1400,hunter,marksmanship,44,18,26
14071,Audioannie,thrall,1395,hunter,marksmanship,36,18,18
14072,Jeezyxxii,shadowmoon,1395,hunter,marksmanship,86,40,46
14073,Nirika,moon-guard,1395,hunter,marksmanship,69,31,38
14074,Ashx,khazgoroth,1392,hunter,marksmanship,30,15,15
14075,Bodaki,proudmoore,1391,hunter,marksmanship,36,16,20
14076,Häydn,emerald-dream,1390,hunter,marksmanship,40,22,18
14077,Insulin,moonrunner,1390,hunter,marksmanship,36,17,19
14078,Littledougie,boulderfist,1388,hunter,marksmanship,90,47,43
14079,ßeãst,bladefist,1387,hunter,marksmanship,24,16,8
14080,Mù,frostmourne,1385,hunter,marksmanship,30,15,15
14081,Slayou,uldum,1383,hunter,marksmanship,69,37,32
14082,Lederniertra,gorefiend,1382,hunter,marksmanship,278,139,139
14083,Fuzzypjs,stormrage,1382,hunter,marksmanship,39,17,22
14084,Dnicee,stormrage,1380,hunter,marksmanship,42,30,12
14085,Tobroken,perenolde,1380,hunter,marksmanship,51,25,26
14086,Dreygar,dawnbringer,1379,hunter,marksmanship,36,15,21
14087,Gq,garona,1379,hunter,marksmanship,77,32,45
14088,Spacelandz,emerald-dream,1374,hunter,marksmanship,30,19,11
14089,Dominate,frostmourne,1374,hunter,marksmanship,48,23,25
14090,Hunsak,ragnaros,1373,hunter,marksmanship,30,20,10
14091,Húntingarrow,area-52,1373,hunter,marksmanship,72,36,36
14092,Precísion,malganis,1372,hunter,marksmanship,35,18,17
14093,Leshwi,ragnaros,1370,hunter,marksmanship,47,23,24
14094,Lookøut,moon-guard,1370,hunter,marksmanship,86,38,48
14095,Malebolick,ragnaros,1367,hunter,marksmanship,65,27,38
14096,Lukhas,moon-guard,1367,hunter,marksmanship,60,24,36
14097,Murderville,illidan,1366,hunter,marksmanship,54,27,27
14098,Chokemescara,stormrage,1364,hunter,marksmanship,36,16,20
14099,Worewolf,lightninghoof,1363,hunter,marksmanship,50,22,28
14100,Jumaanji,gurubashi,1362,hunter,marksmanship,70,36,34
14101,Amonerhunter,bleeding-hollow,1362,hunter,marksmanship,54,23,31
14102,Skelyeelegno,perenolde,1361,hunter,marksmanship,30,17,13
14103,Gorîlla,sargeras,1361,hunter,marksmanship,96,46,50
14104,Staticarrow,norgannon,1361,hunter,marksmanship,126,60,66
14105,Lotatinyfish,malganis,1360,hunter,marksmanship,54,32,22
14106,Glittergun,sargeras,1360,hunter,marksmanship,41,19,22
14107,Kronicbeast,bleeding-hollow,1360,hunter,marksmanship,96,42,54
14108,Phojuansixx,ghostlands,1359,hunter,marksmanship,50,28,22
14109,Trapshawty,darkspear,1359,hunter,marksmanship,54,19,35
14110,Chîll,frostmourne,1358,hunter,marksmanship,32,15,17
14111,Bowinc,greymane,1357,hunter,marksmanship,24,15,9
14112,Pleyadez,drakkari,1356,hunter,marksmanship,42,24,18
14113,Condorexe,illidan,1356,hunter,marksmanship,90,39,51
14114,Ghudi,moon-guard,1354,hunter,marksmanship,39,21,18
14115,Gothew,turalyon,1353,hunter,marksmanship,66,37,29
14116,Picaubica,kiljaeden,1353,hunter,marksmanship,53,24,29
14117,Acelol,proudmoore,1351,hunter,marksmanship,223,116,107
14118,Watchmanjoe,grizzly-hills,1350,hunter,marksmanship,54,30,24
14119,Kolosaltraps,tichondrius,1349,hunter,marksmanship,33,16,17
14120,Kyukon,illidan,1345,hunter,marksmanship,36,18,18
14121,Diisdik,tichondrius,1344,hunter,marksmanship,51,23,28
14122,Mizhu,ragnaros,1343,hunter,marksmanship,70,38,32
14123,Hurstt,kelthuzad,1341,hunter,marksmanship,56,27,29
14124,Fartingshot,proudmoore,1339,hunter,marksmanship,89,41,48
14125,Toniic,moon-guard,1337,hunter,marksmanship,54,33,21
14126,Dexteros,ragnaros,1337,hunter,marksmanship,66,33,33
14127,Wìllòw,khazgoroth,1337,hunter,marksmanship,48,18,30
14128,Misakilr,sargeras,1336,hunter,marksmanship,18,14,4
14129,Unclepez,barthilas,1336,hunter,marksmanship,18,14,4
14130,Orgpopeyes,illidan,1336,hunter,marksmanship,24,14,10
14131,Dvei,silvermoon,1336,hunter,marksmanship,57,25,32
14132,Cashhapp,zuljin,1335,hunter,marksmanship,201,100,101
14133,Cablok,moon-guard,1335,hunter,marksmanship,30,14,16
14134,Photos,moon-guard,1334,hunter,marksmanship,20,14,6
14135,Boradin,lightbringer,1333,hunter,marksmanship,24,18,6
14136,Thaden,akama,1332,hunter,marksmanship,65,34,31
14137,Blackhuntr,garona,1331,hunter,marksmanship,264,135,129
14138,Booffmeister,area-52,1329,hunter,marksmanship,30,14,16
14139,Dathunterr,azralon,1329,hunter,marksmanship,95,44,51
14140,Moktarg,archimonde,1328,hunter,marksmanship,53,23,30
14141,Sindain,bloodscalp,1327,hunter,marksmanship,36,20,16
14142,Tonnyfab,ragnaros,1326,hunter,marksmanship,34,19,15
14143,Bigolhippy,frostmourne,1326,hunter,marksmanship,36,18,18
14144,Uwuessy,illidan,1325,hunter,marksmanship,72,32,40
14145,Bojob,azgalor,1324,hunter,marksmanship,63,34,29
14146,Azaz,khaz-modan,1324,hunter,marksmanship,59,27,32
14147,Softhunter,tichondrius,1324,hunter,marksmanship,36,14,22
14148,Murza,korgath,1323,hunter,marksmanship,24,15,9
14149,Xhartanis,magtheridon,1323,hunter,marksmanship,63,31,32
14150,Purpurkle,area-52,1322,hunter,marksmanship,60,31,29
14151,Kä,blackhand,1321,hunter,marksmanship,66,28,38
14152,Ärtémisa,quelthalas,1320,hunter,marksmanship,41,22,19
14153,Tristiae,stormrage,1319,hunter,marksmanship,67,36,31
14154,Swolfp,tichondrius,1319,hunter,marksmanship,58,23,35
14155,Ilina,malorne,1317,hunter,marksmanship,24,14,10
14156,Benme,illidan,1317,hunter,marksmanship,251,116,135
14157,Dogezandalar,illidan,1317,hunter,marksmanship,40,18,22
14158,Explosief,area-52,1315,hunter,marksmanship,60,30,30
14159,Chuvug,quelthalas,1315,hunter,marksmanship,30,14,16
14160,Shooterzz,illidan,1314,hunter,marksmanship,24,16,8
14161,Zaheerz,sargeras,1312,hunter,marksmanship,36,16,20
14162,Smoothbrain,khadgar,1309,hunter,marksmanship,64,25,39
14163,Thirià,garona,1306,hunter,marksmanship,18,14,4
14164,Rekshot,amanthul,1306,hunter,marksmanship,150,73,77
14165,Grimcask,ragnaros,1305,hunter,marksmanship,33,15,18
14166,Wolverhino,thrall,1304,hunter,marksmanship,48,21,27
14167,Akomata,emerald-dream,1303,hunter,marksmanship,42,21,21
14168,Albe,azralon,1303,hunter,marksmanship,76,37,39
14169,Cocobread,stormreaver,1303,hunter,marksmanship,48,21,27
14170,Balun,sargeras,1303,hunter,marksmanship,66,28,38
14171,Oattes,daggerspine,1303,hunter,marksmanship,34,14,20
14172,Revo,darkspear,1301,hunter,marksmanship,30,14,16
14173,Snewboy,malganis,1299,hunter,marksmanship,24,14,10
14174,Celph,moon-guard,1299,hunter,marksmanship,48,20,28
14175,Cullowhee,proudmoore,1299,hunter,marksmanship,35,14,21
14176,Gunther,korgath,1296,hunter,marksmanship,30,14,16
14177,Ahegoface,frostmourne,1295,hunter,marksmanship,60,21,39
14178,Mensrea,illidan,1294,hunter,marksmanship,47,30,17
14179,Hukkx,kalecgos,1294,hunter,marksmanship,56,24,32
14180,Urtthel,stormrage,1293,hunter,marksmanship,28,17,11
14181,Krattøs,bleeding-hollow,1293,hunter,marksmanship,34,16,18
14182,Itryharder,stormrage,1289,hunter,marksmanship,30,18,12
14183,Glediator,tichondrius,1288,hunter,marksmanship,112,51,61
