,name,realm,rating,cls,spec,play,win,lose
442,Undtot,azshara,575,deathknight,unholy,12,6,6
443,Kalantii,draenor,575,deathknight,unholy,12,6,6
444,Havi,thunderhorn,575,deathknight,unholy,12,6,6
445,Mosscraciun,kazzak,575,deathknight,unholy,12,6,6
446,Feugen,hyjal,575,deathknight,unholy,12,6,6
447,Dzahnecro,archimonde,575,deathknight,unholy,12,6,6
448,Reidemorte,minahonda,575,deathknight,unholy,18,6,12
449,Zathron,blackmoore,574,deathknight,unholy,12,6,6
450,Ennigmá,stormscale,572,deathknight,unholy,12,6,6
451,Малп,gordunni,569,deathknight,unholy,12,6,6
452,Deadpòól,twisting-nether,521,deathknight,unholy,33,7,26
453,Jess,blackhand,520,deathknight,unholy,11,6,5
454,Branchë,stormscale,511,deathknight,unholy,14,6,8
455,Seal,lightnings-blade,511,deathknight,unholy,26,9,17
456,Scotty,ravencrest,480,deathknight,unholy,6,5,1
457,Judin,kazzak,480,deathknight,unholy,6,5,1
458,Náthrakh,argent-dawn,480,deathknight,unholy,6,5,1
459,Aladonreith,zenedar,480,deathknight,unholy,6,5,1
460,Critycal,draenor,480,deathknight,unholy,6,5,1
461,Шейзо,soulflayer,480,deathknight,unholy,6,5,1
462,Барагган,thermaplugg,480,deathknight,unholy,6,5,1
463,Theamine,silvermoon,480,deathknight,unholy,6,5,1
464,Izanagii,exodar,480,deathknight,unholy,6,5,1
465,Миракл,howling-fjord,480,deathknight,unholy,12,5,7
466,Rêxaks,dun-modr,480,deathknight,unholy,12,5,7
467,Kaeyz,blackmoore,480,deathknight,unholy,12,5,7
468,Shewoman,stormreaver,480,deathknight,unholy,12,5,7
469,Wttdmg,kazzak,480,deathknight,unholy,12,5,7
470,Zhugzug,ragnaros,480,deathknight,unholy,12,5,7
471,Luciferon,zenedar,480,deathknight,unholy,12,5,7
472,Gethunts,drakthul,480,deathknight,unholy,12,5,7
473,Azrìal,agamaggan,480,deathknight,unholy,12,5,7
474,Sipsip,tarren-mill,480,deathknight,unholy,12,5,7
475,Prekliatylad,burning-blade,480,deathknight,unholy,12,5,7
476,Dräpârn,sylvanas,480,deathknight,unholy,12,5,7
477,Goreshovel,stormscale,480,deathknight,unholy,12,5,7
478,Itokawa,tarren-mill,480,deathknight,unholy,12,5,7
479,Dêeath,madmortem,480,deathknight,unholy,12,5,7
480,Дядьдим,soulflayer,480,deathknight,unholy,12,5,7
481,Frostich,ragnaros,480,deathknight,unholy,12,5,7
482,Morgianà,argent-dawn,480,deathknight,unholy,12,5,7
483,Шэйп,fordragon,480,deathknight,unholy,12,5,7
484,Deathmonsta,auchindoun,480,deathknight,unholy,12,5,7
485,Deathkanta,antonidas,480,deathknight,unholy,12,5,7
486,Cbalife,ragnaros,480,deathknight,unholy,12,5,7
487,Rammsteïn,ravencrest,480,deathknight,unholy,15,6,9
488,Shining,blackrock,480,deathknight,unholy,21,6,15
489,Xad,blackrock,480,deathknight,unholy,18,5,13
490,Maxïmus,argent-dawn,480,deathknight,unholy,24,5,19
491,Skèltòn,rexxar,479,deathknight,unholy,6,5,1
492,Kazay,madmortem,479,deathknight,unholy,12,5,7
493,Âlîce,culte-de-la-rive-noire,479,deathknight,unholy,12,5,7
494,Hacknorris,aegwynn,478,deathknight,unholy,12,5,7
495,Mailasse,dalaran,476,deathknight,unholy,10,6,4
496,Kailara,draenor,463,deathknight,unholy,11,5,6
497,Grubbins,kul-tiras,447,deathknight,unholy,11,5,6
498,Gravetitan,shattrath,445,deathknight,unholy,23,5,18
499,Ezlar,silvermoon,400,deathknight,unholy,7,5,2
500,Arkaris,blackmoore,399,deathknight,unholy,5,5,0
501,Xênôrr,archimonde,384,deathknight,unholy,6,4,2
502,Cheethdoom,ragnaros,384,deathknight,unholy,6,4,2
503,Redduck,silvermoon,384,deathknight,unholy,6,4,2
504,Helmich,frostmane,384,deathknight,unholy,6,4,2
505,Neph,sanguino,384,deathknight,unholy,6,4,2
506,Krisigaped,blackhand,384,deathknight,unholy,6,4,2
507,Stepknìght,draenor,384,deathknight,unholy,6,4,2
508,Copium,hyjal,384,deathknight,unholy,6,4,2
509,Arrakìs,nemesis,384,deathknight,unholy,6,4,2
510,Bølvar,zuljin,384,deathknight,unholy,6,4,2
511,Lichkunt,stormscale,384,deathknight,unholy,6,4,2
512,Styxdk,blackhand,384,deathknight,unholy,6,4,2
513,Dreadmind,blackrock,384,deathknight,unholy,12,4,8
514,Epoch,azjolnerub,384,deathknight,unholy,12,4,8
515,Кромгон,soulflayer,384,deathknight,unholy,12,4,8
516,Szayestra,draenor,384,deathknight,unholy,12,4,8
517,Mustakäsi,ravencrest,384,deathknight,unholy,12,4,8
518,Darkarthás,aegwynn,384,deathknight,unholy,12,4,8
519,Demrior,hellfire,384,deathknight,unholy,12,4,8
520,Протосеня,soulflayer,384,deathknight,unholy,12,4,8
521,Derimathras,stormscale,384,deathknight,unholy,12,4,8
522,Pängei,frostwolf,384,deathknight,unholy,12,4,8
523,Razdig,dun-modr,384,deathknight,unholy,12,4,8
524,Mawdrym,twisting-nether,384,deathknight,unholy,12,4,8
525,Сивкабурка,fordragon,384,deathknight,unholy,12,4,8
526,Колхозник,howling-fjord,384,deathknight,unholy,12,4,8
527,Sekkah,tarren-mill,384,deathknight,unholy,12,4,8
528,Ecormcpz,eredar,384,deathknight,unholy,12,4,8
529,Raizhen,ragnaros,384,deathknight,unholy,18,4,14
530,Sugarcakedk,blackrock,384,deathknight,unholy,18,4,14
531,Dizin,ravencrest,384,deathknight,unholy,19,4,15
532,Zoombie,draenor,383,deathknight,unholy,6,4,2
533,Flippmo,argent-dawn,383,deathknight,unholy,9,5,4
534,Хворной,howling-fjord,383,deathknight,unholy,12,4,8
535,Gothenburger,darksorrow,383,deathknight,unholy,12,4,8
536,Aczheron,argent-dawn,383,deathknight,unholy,12,4,8
537,Варрлнишнс,soulflayer,367,deathknight,unholy,11,4,7
538,Ogomegee,ravencrest,352,deathknight,unholy,10,4,6
539,Icyplague,ravencrest,351,deathknight,unholy,8,5,3
540,Millknight,norgannon,341,deathknight,unholy,15,6,9
541,Randomdkxd,ravencrest,304,deathknight,unholy,13,4,9
542,Saryn,burning-steppes,304,deathknight,unholy,13,4,9
543,Empiu,blackhand,288,deathknight,unholy,6,3,3
544,Galgalí,blackmoore,288,deathknight,unholy,6,3,3
545,Salezians,drakthul,288,deathknight,unholy,6,3,3
546,Дкшрёдингера,gordunni,288,deathknight,unholy,6,3,3
547,Krozzytwo,draenor,288,deathknight,unholy,6,3,3
548,Kelebglin,silvermoon,288,deathknight,unholy,6,3,3
549,Calina,frostwolf,288,deathknight,unholy,6,3,3
550,Dakyforfun,ravencrest,288,deathknight,unholy,6,3,3
551,Mamanica,sanguino,288,deathknight,unholy,6,3,3
552,Synchronic,stormscale,288,deathknight,unholy,6,3,3
553,Krookidk,archimonde,288,deathknight,unholy,6,3,3
554,Axram,ravencrest,288,deathknight,unholy,6,3,3
555,Квашонка,howling-fjord,288,deathknight,unholy,6,3,3
556,Abcdk,sargeras,288,deathknight,unholy,6,3,3
557,Clérora,argent-dawn,288,deathknight,unholy,6,3,3
558,Athanatøs,archimonde,288,deathknight,unholy,6,3,3
559,Heresjohny,stormrage,288,deathknight,unholy,6,3,3
560,Rävjakt,twisting-nether,288,deathknight,unholy,6,3,3
561,Vexxed,magtheridon,288,deathknight,unholy,6,3,3
562,Joyt,argent-dawn,288,deathknight,unholy,6,3,3
563,Gbdk,xavius,288,deathknight,unholy,6,3,3
564,Manego,eredar,288,deathknight,unholy,6,3,3
565,Dagë,twisting-nether,288,deathknight,unholy,6,3,3
566,Râke,teldrassil,288,deathknight,unholy,6,3,3
567,Zfeuda,azshara,288,deathknight,unholy,6,3,3
568,Cyphîllyth,auchindoun,288,deathknight,unholy,6,3,3
569,Vip,argent-dawn,288,deathknight,unholy,6,3,3
570,Еххел,soulflayer,288,deathknight,unholy,6,3,3
571,Fatøumatata,archimonde,288,deathknight,unholy,6,3,3
572,Mocca,aegwynn,288,deathknight,unholy,6,3,3
573,Тряпьё,galakrond,288,deathknight,unholy,6,3,3
574,Агереро,howling-fjord,288,deathknight,unholy,6,3,3
575,Løz,kazzak,288,deathknight,unholy,6,3,3
576,Myeltior,kazzak,288,deathknight,unholy,6,3,3
577,Zêlëph,archimonde,288,deathknight,unholy,6,3,3
578,Crudelias,aegwynn,288,deathknight,unholy,6,3,3
579,Альдафьод,howling-fjord,288,deathknight,unholy,6,3,3
580,Yousaindk,blackrock,288,deathknight,unholy,6,3,3
581,Jénga,ghostlands,288,deathknight,unholy,6,3,3
582,Valanaari,argent-dawn,288,deathknight,unholy,12,3,9
583,Dimania,the-maelstrom,288,deathknight,unholy,12,3,9
584,Tyranuse,kazzak,288,deathknight,unholy,12,3,9
585,Lair,shendralar,288,deathknight,unholy,12,3,9
586,Helixsdk,outland,288,deathknight,unholy,12,3,9
587,Cleverb,silvermoon,288,deathknight,unholy,12,3,9
588,Ràiven,blackmoore,288,deathknight,unholy,12,3,9
589,Plaguebones,ravencrest,288,deathknight,unholy,12,3,9
590,Drraugrinn,tarren-mill,288,deathknight,unholy,12,3,9
591,Тхиро,gordunni,288,deathknight,unholy,12,3,9
592,Дерайв,gordunni,288,deathknight,unholy,12,3,9
593,Эвессом,goldrinn,288,deathknight,unholy,12,3,9
594,Chains,sanguino,288,deathknight,unholy,12,3,9
595,Морталес,azuregos,288,deathknight,unholy,12,3,9
596,Garasu,eredar,288,deathknight,unholy,18,3,15
597,Abyad,dalaran,285,deathknight,unholy,12,3,9
598,Dekayo,blackrock,256,deathknight,unholy,10,3,7
599,Hateem,sylvanas,255,deathknight,unholy,11,3,8
600,Narrua,die-aldor,255,deathknight,unholy,11,3,8
601,Xawias,ulduar,234,deathknight,unholy,8,4,4
602,Nexium,outland,192,deathknight,unholy,4,3,1
603,Alti,blackmoore,192,deathknight,unholy,4,3,1
604,Homelándér,blackmoore,192,deathknight,unholy,6,2,4
605,Thryndiel,ravencrest,192,deathknight,unholy,6,2,4
606,Iziqroi,archimonde,192,deathknight,unholy,6,2,4
607,Feldøøm,nemesis,192,deathknight,unholy,6,2,4
608,Kacpèr,burning-legion,192,deathknight,unholy,6,2,4
609,Bigblackgrip,hyjal,192,deathknight,unholy,6,2,4
610,Nihilistyx,blackrock,192,deathknight,unholy,6,2,4
611,Буризан,blackscar,192,deathknight,unholy,6,2,4
612,Engelinä,ysondre,192,deathknight,unholy,6,2,4
613,Гнилец,soulflayer,192,deathknight,unholy,6,2,4
614,Dk,earthen-ring,192,deathknight,unholy,6,2,4
615,Haeydez,draenor,192,deathknight,unholy,6,2,4
616,Eyyoo,blackmoore,192,deathknight,unholy,6,2,4
617,Thoir,ahnqiraj,192,deathknight,unholy,6,2,4
618,Worldwiynd,ravencrest,192,deathknight,unholy,6,2,4
619,Norux,alonsus,192,deathknight,unholy,6,2,4
620,Postura,kazzak,192,deathknight,unholy,6,2,4
621,Kraken,aerie-peak,192,deathknight,unholy,6,2,4
622,Unholyysteel,silvermoon,192,deathknight,unholy,6,2,4
623,Alameda,nathrezim,192,deathknight,unholy,6,2,4
624,Letudra,outland,192,deathknight,unholy,6,2,4
625,Elendren,blackrock,192,deathknight,unholy,6,2,4
626,Шинратенсеи,howling-fjord,192,deathknight,unholy,6,2,4
627,Urukaye,silvermoon,192,deathknight,unholy,6,2,4
628,Mustapha,kazzak,192,deathknight,unholy,6,2,4
629,Scareanger,argent-dawn,192,deathknight,unholy,6,2,4
630,Eigrin,argent-dawn,192,deathknight,unholy,6,2,4
631,Njor,twisting-nether,192,deathknight,unholy,6,2,4
632,Аэрит,howling-fjord,192,deathknight,unholy,6,2,4
633,Amyntasz,twisting-nether,192,deathknight,unholy,6,2,4
634,Fdkgotbuffed,tarren-mill,192,deathknight,unholy,6,2,4
635,Zugzugdecay,kazzak,192,deathknight,unholy,6,2,4
636,Даркслэш,howling-fjord,192,deathknight,unholy,6,2,4
637,Exult,twisting-nether,192,deathknight,unholy,6,2,4
638,Ketnissq,blackrock,192,deathknight,unholy,6,2,4
639,Kromas,silvermoon,192,deathknight,unholy,6,2,4
640,Rimda,twisting-nether,192,deathknight,unholy,6,2,4
641,Vrez,argent-dawn,192,deathknight,unholy,6,2,4
642,Lithics,blades-edge,192,deathknight,unholy,6,2,4
643,Clipe,sanguino,192,deathknight,unholy,6,2,4
644,Nestia,emerald-dream,192,deathknight,unholy,12,2,10
645,Cyliandra,silvermoon,192,deathknight,unholy,12,2,10
646,Гадиния,soulflayer,191,deathknight,unholy,4,3,1
647,Àragørn,blackrock,191,deathknight,unholy,6,2,4
648,Джагат,gordunni,191,deathknight,unholy,12,2,10
649,Civilredevil,ravencrest,159,deathknight,unholy,5,2,3
650,Calhoun,teldrassil,159,deathknight,unholy,5,2,3
651,Dødsmanna,twisting-nether,144,deathknight,unholy,9,2,7
652,Táli,tarren-mill,144,deathknight,unholy,9,2,7
653,Cayliadk,tarren-mill,138,deathknight,unholy,14,4,10
654,Auto,hyjal,128,deathknight,unholy,4,2,2
655,Flinsen,blackmoore,106,deathknight,unholy,12,3,9
656,Inmau,sanguino,96,deathknight,unholy,3,2,1
657,Jarhèad,grim-batol,96,deathknight,unholy,10,3,7
658,Eívór,garrosh,96,deathknight,unholy,6,1,5
659,Rongos,norgannon,96,deathknight,unholy,6,1,5
660,Dumbclass,wildhammer,96,deathknight,unholy,6,1,5
661,Kirkster,terokkar,96,deathknight,unholy,6,1,5
662,Orrengo,blackrock,96,deathknight,unholy,6,1,5
663,Lieven,tarren-mill,96,deathknight,unholy,6,1,5
664,Madsgrip,tarren-mill,96,deathknight,unholy,6,1,5
665,Vîrus,kazzak,96,deathknight,unholy,6,1,5
666,Grimgôr,kazzak,96,deathknight,unholy,6,1,5
667,Каскадёрка,howling-fjord,96,deathknight,unholy,6,1,5
668,Peiie,ravencrest,96,deathknight,unholy,6,1,5
669,Sìrmooalot,twisting-nether,96,deathknight,unholy,6,1,5
670,Bytedk,aggra-português,96,deathknight,unholy,6,1,5
671,Gdubet,kazzak,96,deathknight,unholy,6,1,5
672,Fixmybones,frostmane,96,deathknight,unholy,6,1,5
673,Mjölnir,sanguino,96,deathknight,unholy,6,1,5
674,Madseason,burning-legion,96,deathknight,unholy,6,1,5
675,Halez,antonidas,96,deathknight,unholy,6,1,5
676,Antexdk,drakthul,96,deathknight,unholy,6,1,5
677,Wavemaker,kazzak,96,deathknight,unholy,6,1,5
678,Брексиен,gordunni,96,deathknight,unholy,6,1,5
679,Инфлюминс,soulflayer,96,deathknight,unholy,6,1,5
680,Sulf,burning-legion,96,deathknight,unholy,6,1,5
681,Spøøk,defias-brotherhood,96,deathknight,unholy,6,1,5
682,Skrati,das-syndikat,96,deathknight,unholy,6,1,5
683,Cameltôe,frostwolf,96,deathknight,unholy,6,1,5
684,Dextèr,stormreaver,96,deathknight,unholy,6,1,5
685,Mámmôn,malygos,96,deathknight,unholy,7,1,6
686,Brasith,outland,96,deathknight,unholy,12,1,11
687,Форнителли,howling-fjord,96,deathknight,unholy,12,1,11
688,Buzknight,twisting-nether,96,deathknight,unholy,12,1,11
689,Charai,blackhand,42,deathknight,unholy,8,2,6
690,Шарабум,howling-fjord,16,deathknight,unholy,7,1,6
691,Никнейм,gordunni,2096,deathknight,frost,90,48,42
692,Garrinchá,stormscale,2040,deathknight,frost,60,36,24
693,Anotherdkx,ravencrest,1997,deathknight,frost,60,36,24
694,Имерсий,gordunni,1929,deathknight,frost,42,26,16
695,Igetmount,draenor,1895,deathknight,frost,36,20,16
696,Fdkgotbuffed,tarren-mill,1865,deathknight,frost,48,25,23
697,Murbastic,draenor,1863,deathknight,frost,162,78,84
698,Jeanice,blackhand,1833,deathknight,frost,42,23,19
699,Viuff,kazzak,1814,deathknight,frost,36,19,17
700,Gorobijec,drakthul,1680,deathknight,frost,42,21,21
701,Brawlerbabe,stormscale,1679,deathknight,frost,78,39,39
702,Дарргг,ashenvale,1664,deathknight,frost,60,27,33
703,Deucàlyqt,nemesis,1646,deathknight,frost,52,24,28
704,Rêxaks,dun-modr,1630,deathknight,frost,42,19,23
705,Geunieve,ysondre,1621,deathknight,frost,60,23,37
706,Duriel,stormscale,1619,deathknight,frost,36,22,14
707,Banishabomb,ragnaros,1615,deathknight,frost,78,39,39
708,Vidofnir,argent-dawn,1611,deathknight,frost,56,31,25
709,Arxelas,sylvanas,1609,deathknight,frost,148,78,70
710,Xolaani,outland,1596,deathknight,frost,36,20,16
711,Frostlux,archimonde,1596,deathknight,frost,268,125,143
712,Винкис,gordunni,1581,deathknight,frost,42,25,17
713,Kailara,draenor,1556,deathknight,frost,48,26,22
714,Raylenx,uldaman,1543,deathknight,frost,63,31,32
715,Deucalyqt,nemesis,1538,deathknight,frost,66,31,35
716,Dripgrip,ravencrest,1529,deathknight,frost,77,36,41
717,Regniér,frostwolf,1503,deathknight,frost,86,39,47
718,Chakko,ravencrest,1503,deathknight,frost,36,16,20
719,Dktroll,blackmoore,1489,deathknight,frost,139,63,76
720,Leónid,kazzak,1486,deathknight,frost,33,17,16
721,Cayliadk,tarren-mill,1456,deathknight,frost,117,55,62
722,Furleyc,argent-dawn,1433,deathknight,frost,48,29,19
723,Fallenjaina,kazzak,1433,deathknight,frost,84,39,45
724,Stevensdk,darkspear,1427,deathknight,frost,36,17,19
725,Кулькулегал,ashenvale,1424,deathknight,frost,24,15,9
726,Маклайкнайт,gordunni,1417,deathknight,frost,78,36,42
727,Skorice,dalaran,1415,deathknight,frost,42,17,25
728,Düksito,dun-modr,1392,deathknight,frost,63,32,31
729,Фростмаран,soulflayer,1373,deathknight,frost,96,45,51
730,Frostmommy,argent-dawn,1371,deathknight,frost,39,16,23
731,Ðeucaly,nemesis,1357,deathknight,frost,66,30,36
732,Mocca,aegwynn,1357,deathknight,frost,52,21,31
733,Døuffy,hyjal,1319,deathknight,frost,48,24,24
734,Ihatelife,frostwolf,1304,deathknight,frost,42,19,23
735,Superere,hyjal,1300,deathknight,frost,78,43,35
736,Devilknight,dentarg,1282,deathknight,frost,60,31,29
737,Comehere,norgannon,1273,deathknight,frost,24,15,9
738,Âlîce,culte-de-la-rive-noire,1247,deathknight,frost,36,16,20
739,Кроуфрост,gordunni,1245,deathknight,frost,42,19,23
740,Düks,dun-modr,1238,deathknight,frost,87,39,48
741,Arthasuk,dun-modr,1207,deathknight,frost,68,36,32
742,Twardobaba,burning-legion,1203,deathknight,frost,38,17,21
743,Krasny,hyjal,1179,deathknight,frost,78,42,36
744,Abnormus,tarren-mill,1179,deathknight,frost,72,38,34
745,Espatula,ravencrest,1150,deathknight,frost,18,12,6
746,Tenzøftw,archimonde,1148,deathknight,frost,24,12,12
747,Nôsferatú,amanthul,1145,deathknight,frost,78,39,39
748,Morgouse,kazzak,1145,deathknight,frost,47,17,30
749,Darkchas,silvermoon,1144,deathknight,frost,24,12,12
750,Геннош,howling-fjord,1143,deathknight,frost,24,12,12
751,Zerodude,silvermoon,1142,deathknight,frost,60,30,30
752,Mattesøs,drakthul,1130,deathknight,frost,36,13,23
753,Dkruffos,draenor,1114,deathknight,frost,60,24,36
754,Woddey,blackrock,1073,deathknight,frost,48,22,26
755,Вафельнаяфея,blackscar,1073,deathknight,frost,43,17,26
756,Azrador,frostwolf,1071,deathknight,frost,36,12,24
757,Polimeh,draenor,1048,deathknight,frost,36,19,17
758,Alastoras,nemesis,1011,deathknight,frost,24,11,13
759,Quantumshift,ravencrest,1004,deathknight,frost,17,11,6
760,Dakyforfun,ravencrest,960,deathknight,frost,12,10,2
761,Flúrrý,kazzak,960,deathknight,frost,24,10,14
762,Mikagoddess,argent-dawn,959,deathknight,frost,18,10,8
763,Ivik,the-maelstrom,957,deathknight,frost,26,15,11
764,Sionya,outland,956,deathknight,frost,18,10,8
765,Ubiystvo,kazzak,955,deathknight,frost,18,10,8
766,Collinná,aegwynn,939,deathknight,frost,30,10,20
767,Fareast,nerathor,914,deathknight,frost,66,32,34
768,Dursall,thrall,912,deathknight,frost,119,56,63
769,Нифер,deathguard,894,deathknight,frost,20,10,10
770,Kixx,bloodfeather,873,deathknight,frost,53,13,40
771,ßambøøzle,draenor,864,deathknight,frost,18,9,9
772,Wrathlich,tyrande,863,deathknight,frost,18,9,9
773,Asphyxias,alleria,863,deathknight,frost,18,9,9
774,Neorteriona,argent-dawn,860,deathknight,frost,18,9,9
775,Vîrus,kazzak,859,deathknight,frost,18,9,9
776,Peachvajz,turalyon,855,deathknight,frost,24,11,13
777,Khelthalas,teldrassil,841,deathknight,frost,13,10,3
778,Guillemet,turalyon,830,deathknight,frost,16,10,6
779,Elbaqwan,the-shatar,827,deathknight,frost,30,13,17
780,Craftmaker,eonar,816,deathknight,frost,44,19,25
781,Ниффер,deathguard,800,deathknight,frost,22,9,13
782,Afadk,kazzak,769,deathknight,frost,36,13,23
783,Селес,ashenvale,768,deathknight,frost,12,8,4
784,Elendren,blackrock,768,deathknight,frost,12,8,4
785,Diogenisis,arthas,768,deathknight,frost,24,8,16
786,Kooklynn,aggra-português,767,deathknight,frost,12,8,4
787,Jollíe,tarren-mill,767,deathknight,frost,24,8,16
788,Orcborg,zuljin,764,deathknight,frost,18,8,10
789,Gageth,shadowsong,763,deathknight,frost,33,9,24
790,Fullbusterr,hyjal,761,deathknight,frost,12,8,4
791,Lichfils,chogall,745,deathknight,frost,27,8,19
792,Veneera,emeriss,672,deathknight,frost,12,7,5
793,Малтель,howling-fjord,672,deathknight,frost,12,7,5
794,Gorefiend,kazzak,672,deathknight,frost,12,7,5
795,Selena,blackmoore,672,deathknight,frost,12,7,5
796,Halohuntress,outland,671,deathknight,frost,18,7,11
797,Меланндрис,gordunni,669,deathknight,frost,15,8,7
798,Moosbirne,blackhand,669,deathknight,frost,18,7,11
799,Iaccidens,stormscale,669,deathknight,frost,24,7,17
800,Gravehammer,sylvanas,663,deathknight,frost,12,7,5
801,Aczheron,argent-dawn,660,deathknight,frost,24,7,17
802,Rubbann,ravencrest,576,deathknight,frost,12,6,6
803,Orangatang,dalaran,576,deathknight,frost,12,6,6
804,Планус,booty-bay,576,deathknight,frost,12,6,6
805,Narali,argent-dawn,576,deathknight,frost,12,6,6
806,Êbøla,sanguino,575,deathknight,frost,12,6,6
807,Izanagii,exodar,572,deathknight,frost,12,6,6
808,Tyranuse,kazzak,527,deathknight,frost,17,6,11
809,Exodiuss,dalaran,510,deathknight,frost,16,6,10
810,Unaxito,sanguino,480,deathknight,frost,6,5,1
811,Deckbulle,blackhand,480,deathknight,frost,6,5,1
812,Асаала,soulflayer,480,deathknight,frost,6,5,1
813,Deucalygodx,nemesis,480,deathknight,frost,12,5,7
