realm,rating,cls,spec,play,win,lose
blackmoore,1621,shaman,enhancement,30,18,12
argent-dawn,1619,shaman,enhancement,36,22,14
tarren-mill,1616,shaman,enhancement,36,24,12
twisting-nether,1615,shaman,enhancement,81,54,27
blackmoore,1608,shaman,enhancement,66,34,32
tarren-mill,1606,shaman,enhancement,36,22,14
draenor,1604,shaman,enhancement,42,23,19
stormscale,1604,shaman,enhancement,73,38,35
stormscale,1603,shaman,enhancement,42,24,18
darksorrow,1602,shaman,enhancement,36,19,17
blackmoore,1601,shaman,enhancement,42,29,13
sanguino,1599,shaman,enhancement,36,21,15
kazzak,1596,shaman,enhancement,24,19,5
stormscale,1595,shaman,enhancement,64,42,22
archimonde,1591,shaman,enhancement,48,20,28
howling-fjord,1589,shaman,enhancement,36,21,15
the-maelstrom,1588,shaman,enhancement,30,18,12
sanguino,1581,shaman,enhancement,97,49,48
azuregos,1578,shaman,enhancement,92,51,41
defias-brotherhood,1575,shaman,enhancement,40,19,21
scarshield-legion,1570,shaman,enhancement,77,37,40
gordunni,1565,shaman,enhancement,30,19,11
blackmoore,1564,shaman,enhancement,29,17,12
ravencrest,1564,shaman,enhancement,37,21,16
soulflayer,1563,shaman,enhancement,35,17,18
malganis,1559,shaman,enhancement,30,18,12
tarren-mill,1557,shaman,enhancement,71,38,33
argent-dawn,1540,shaman,enhancement,24,17,7
khaz-modan,1534,shaman,enhancement,30,18,12
tarren-mill,1533,shaman,enhancement,27,17,10
hyjal,1531,shaman,enhancement,35,17,18
tarren-mill,1530,shaman,enhancement,30,16,14
stormscale,1527,shaman,enhancement,34,25,9
doomhammer,1525,shaman,enhancement,48,29,19
stormscale,1523,shaman,enhancement,57,32,25
drakthul,1517,shaman,enhancement,54,24,30
howling-fjord,1513,shaman,enhancement,42,20,22
laughing-skull,1507,shaman,enhancement,29,20,9
ravencrest,1507,shaman,enhancement,54,28,26
soulflayer,1505,shaman,enhancement,36,17,19
gordunni,1503,shaman,enhancement,36,16,20
twisting-nether,1494,shaman,enhancement,62,30,32
burning-legion,1493,shaman,enhancement,39,18,21
grim-batol,1486,shaman,enhancement,48,22,26
blackrock,1477,shaman,enhancement,54,33,21
kazzak,1469,shaman,enhancement,81,39,42
silvermoon,1464,shaman,enhancement,23,16,7
norgannon,1464,shaman,enhancement,34,16,18
twisting-nether,1460,shaman,enhancement,36,21,15
tarren-mill,1442,shaman,enhancement,30,17,13
howling-fjord,1439,shaman,enhancement,54,26,28
aegwynn,1438,shaman,enhancement,18,15,3
stormscale,1435,shaman,enhancement,33,18,15
draenor,1433,shaman,enhancement,36,16,20
silvermoon,1430,shaman,enhancement,36,15,21
gordunni,1428,shaman,enhancement,30,15,15
howling-fjord,1424,shaman,enhancement,48,31,17
outland,1422,shaman,enhancement,24,15,9
lightnings-blade,1415,shaman,enhancement,30,17,13
soulflayer,1415,shaman,enhancement,60,29,31
soulflayer,1410,shaman,enhancement,24,15,9
silvermoon,1410,shaman,enhancement,24,15,9
exodar,1403,shaman,enhancement,31,17,14
stormscale,1402,shaman,enhancement,57,22,35
uldum,1397,shaman,enhancement,54,25,29
outland,1393,shaman,enhancement,39,21,18
blackrock,1387,shaman,enhancement,58,34,24
ragnaros,1386,shaman,enhancement,42,24,18
wildhammer,1372,shaman,enhancement,30,16,14
antonidas,1364,shaman,enhancement,78,39,39
archimonde,1351,shaman,enhancement,84,45,39
aegwynn,1345,shaman,enhancement,137,79,58
stormscale,1343,shaman,enhancement,30,14,16
twisting-nether,1342,shaman,enhancement,24,14,10
sylvanas,1341,shaman,enhancement,18,14,4
gordunni,1337,shaman,enhancement,45,30,15
hyjal,1333,shaman,enhancement,24,14,10
ravencrest,1332,shaman,enhancement,42,23,19
das-syndikat,1324,shaman,enhancement,30,14,16
gordunni,1320,shaman,enhancement,28,15,13
kazzak,1317,shaman,enhancement,83,39,44
ravencrest,1310,shaman,enhancement,29,14,15
outland,1299,shaman,enhancement,42,22,20
stormscale,1283,shaman,enhancement,29,19,10
gordunni,1280,shaman,enhancement,36,20,16
gordunni,1279,shaman,enhancement,47,26,21
tarren-mill,1271,shaman,enhancement,48,25,23
archimonde,1270,shaman,enhancement,42,14,28
kazzak,1264,shaman,enhancement,30,14,16
stormscale,1248,shaman,enhancement,24,13,11
outland,1247,shaman,enhancement,18,13,5
archimonde,1247,shaman,enhancement,24,13,11
sylvanas,1242,shaman,enhancement,30,13,17
kirin-tor,1235,shaman,enhancement,24,13,11
tarren-mill,1233,shaman,enhancement,30,13,17
grim-batol,1230,shaman,enhancement,22,14,8
tarren-mill,1229,shaman,enhancement,36,21,15
azjolnerub,1220,shaman,enhancement,24,13,11
hyjal,1217,shaman,enhancement,30,13,17
outland,1214,shaman,enhancement,29,13,16
stormscale,1208,shaman,enhancement,30,16,14
thermaplugg,1178,shaman,enhancement,65,29,36
tarren-mill,1176,shaman,enhancement,28,13,15
gordunni,1173,shaman,enhancement,33,13,20
greymane,1159,shaman,enhancement,30,18,12
tarren-mill,1152,shaman,enhancement,18,12,6
soulflayer,1151,shaman,enhancement,18,12,6
ravencrest,1151,shaman,enhancement,24,12,12
grim-batol,1151,shaman,enhancement,24,12,12
stormscale,1151,shaman,enhancement,28,13,15
tarren-mill,1150,shaman,enhancement,18,12,6
howling-fjord,1150,shaman,enhancement,18,12,6
kazzak,1149,shaman,enhancement,24,12,12
twisting-nether,1149,shaman,enhancement,24,12,12
aegwynn,1148,shaman,enhancement,18,12,6
archimonde,1148,shaman,enhancement,24,12,12
kazzak,1147,shaman,enhancement,18,12,6
ysondre,1147,shaman,enhancement,19,12,7
